thread_queue_rank,thread_score,staging_label,recommended_action,coder_packet_hint,run_id,run_in_selected_freeze,channel_niche,channel_id,video_id,video_url,title,published_at,comment_db_id,comment_rank,like_count,reply_count,annotation_count,coder_count,has_disagreement,rule_skepticism,rule_proof_demand,comment_ai_signal,video_ai_signal,historical_skeptic_channel,channel_resolved_n,channel_skepticism_rate,channel_skeptic_or_proof_rate,heuristic_language,low_info_noise,selection_reasons,cleaned_text
341,4.360650378298996,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,22,1,Tech,UCHLGD4A8GjwGlbxtgo8cvWw,z3BAE-lED8M,https://www.youtube.com/watch?v=z3BAE-lED8M,“I Tried Grok AI Video Generator… Here’s What happened,2025-10-13T14:53:34Z,23772,1,0,0,1,1,0,0,0,1,1,0,26,0.07692307692307693,0.11538461538461539,english_or_other_latin,0,top-ranked comment; AI mention in comment,"What do you think about Grok AI so far — game changer or just hype? 🤔 I’d love to hear your thoughts below! 👇 Also, if you’ve tried any other AI video generators, drop their names — I might test them in a future video 🎥🔥 Don’t forget to like 👍, subscribe 🔔, and share this video if you found it helpful! #GrokAI #AIVideoGenerator #AItools2025"
342,4.360650378298996,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,22,1,Tech,UCHLGD4A8GjwGlbxtgo8cvWw,bwzrpsBT9Cw,https://www.youtube.com/watch?v=bwzrpsBT9Cw,"""Using Google AI Studio: Mind-Blowing Free AI Tools!""",2025-10-11T15:00:02Z,23774,1,0,0,1,1,0,0,0,1,1,0,26,0.07692307692307693,0.11538461538461539,english_or_other_latin,0,top-ranked comment; AI mention in comment,"🔥 Google AI Studio is seriously mind-blowing! From image editing with AI to the Gemini speech generator, this tool feels like the future. 🚀 👉 Do you think Google AI Studio can replace other AI tools in 2025? Let’s hear your thoughts below!"
343,4.360245428814317,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Beauty,UC2GUcyD6KYjmU_ofQtPTSSA,WUhg-8Z3h2M,https://www.youtube.com/watch?v=WUhg-8Z3h2M,$100 vs $6 foundation!! Who wins?? #drugstoremakeup #muamakeup,2026-02-21T20:30:00Z,9887,1,702,1,0,0,0,0,0,0,0,1,20,0.85,0.85,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,"MUA side wins, hands down"
344,4.3565593874558965,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Beauty,UC2GUcyD6KYjmU_ofQtPTSSA,69R0jiZ-RXk,https://www.youtube.com/watch?v=69R0jiZ-RXk,"These products shocked me!!!! | KEEP, FIX, DUMP RETURNS!!",2026-02-09T20:30:00Z,10127,1,331,4,0,0,0,0,0,0,0,1,20,0.85,0.85,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,Robert it’s ok to forget a long running series on your very successful channel but don’t ever ever forget a wig or chest plate.
345,4.351358806816249,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,24,1,Beauty,UCPtRWUbBcPkEjbexT2jiCuA,7k-U3v_Q8ws,https://www.youtube.com/watch?v=7k-U3v_Q8ws,#shorts,2025-02-09T10:05:17Z,31186,1,277,5,1,1,0,0,0,0,0,1,106,0.18867924528301888,0.18867924528301888,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,"My 92 year old grandmother kept up with technology. I guess she understood the importance of it especially having so many grandchildren and now great grandchildren. She has family and friends in another country as well. She uses FB, has an Instagram for her quilts, and we text each other every morning and night ❤"
346,4.3481338038967925,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,20,1,Beauty,UC2GUcyD6KYjmU_ofQtPTSSA,CrUtB3vnmCk,https://www.youtube.com/watch?v=CrUtB3vnmCk,One of the BEST blush formulas ever! #kbeauty #banilaco,2026-01-25T20:30:00Z,21794,1,173,10,0,0,0,0,0,0,0,1,20,0.85,0.85,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,Why’s the case so bulky compared to the product tho? I’ve seen other brands do a similar looking component-to-product ratio and they get called out on it
347,4.338620576543912,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Beauty,UCtaVEzJD90lyxwumMzwOQzQ,L8SU9ITY8R0,https://www.youtube.com/watch?v=L8SU9ITY8R0,What beauty influencers don't tell you...,2025-11-07T17:15:06Z,8000,8,152,3,0,0,0,1,0,0,0,0,0,0.0,0.0,english_or_other_latin,0,skepticism lexical cue; higher engagement,"Personal trainer here-on the topic of before and afters, you would not believe how easy these are to fake for similar reasons. I could do a “dramatic” before and after in literally 5 minutes with no real change to my body composition. These are faked by so many trainers to get clients. They are incredibly dangerous because they lead people to have very unrealistic expectations. You will almost always see the “before” without a tan and the “after” with a tan. Lighting and body positioning makes a huge difference. If you don’t know what to look for, it is really easy to be mislead by all the tricks that are commonly used."
348,4.335169469111136,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,18,1,Tech,UCV0qA-eDDICsRR9rPcnG7tw,KHEZCXfyxjU,https://www.youtube.com/watch?v=KHEZCXfyxjU,if Wolf of Wall Street were about crypto,2022-04-08T15:00:28Z,14369,20,185,2,0,0,0,1,0,0,0,0,0,0.0,0.0,english_or_other_latin,0,skepticism lexical cue; higher engagement,“I can’t hate him he’s so transparent in his self interests I kinda respect him.” Jack Baum - Venture Capitalist
349,4.328244321000624,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,24,1,Beauty,UCPtRWUbBcPkEjbexT2jiCuA,nJhOWQHREIg,https://www.youtube.com/watch?v=nJhOWQHREIg,STOP BACK-SEATING GEN Z 🙄… #shorts,2025-01-31T18:18:34Z,31286,1,186,7,1,1,0,0,0,0,0,1,106,0.18867924528301888,0.18867924528301888,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,"Sometimes i dont get older people, like are you telling me to go drink and get hight or what?"
350,4.325660036111125,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,24,1,Beauty,UCPtRWUbBcPkEjbexT2jiCuA,sloUh_Y4-oc,https://www.youtube.com/watch?v=sloUh_Y4-oc,TIKTOK HAS BEEN RELENTLESS TO OUR GENERATION… #shorts,2025-01-26T18:14:39Z,31383,1,201,6,1,1,0,0,0,0,0,1,106,0.18867924528301888,0.18867924528301888,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,"LEGGINGS LEGS? See, TikTok should’ve stayed banned."
351,4.323607470277464,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Tech,UCqcbQf6yw5KzRoDDcZ_wBSw,d4tbdFpcuSQ,https://www.youtube.com/watch?v=d4tbdFpcuSQ,GROK 4.20 is... different,2026-02-18T03:48:34Z,2982,2,142,10,0,0,0,0,0,1,1,0,3,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in comment; higher engagement,He's out there fighting for this AI news!
352,4.32204007030689,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,22,1,Beauty,UCmjoNYXuFHaSOBiX1w2cohA,9r5AV4P90oA,https://www.youtube.com/watch?v=9r5AV4P90oA,Stop using foundation like this ❌ #youtubeshorts,2026-02-18T17:30:03Z,24623,1,112,14,0,0,0,0,0,0,0,1,152,0.14473684210526316,0.14473684210526316,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,Bahen fir bhi tum pe to bekar hi lag raha hai 😅😂😂
353,4.312155570853942,Exploratory candidate for validation - not paper-safe by default,validate_and_adjudicate_before_future_freeze_inclusion,Outside selected freeze runs: human coding and adjudication required before any paper-facing use.,17,0,Beauty,UCkvK_5omS-42Ovgah8KRKtg,NjX_2eHz5jU,https://www.youtube.com/watch?v=NjX_2eHz5jU,Beauty Killer 15th Anniversary Album & Makeup Reveal!!!,2024-09-15T17:00:24Z,12986,11,214,1,0,0,0,1,0,0,0,0,0,0.0,0.0,english_or_other_latin,0,skepticism lexical cue; higher engagement,your Beauty Killer music video was so influential to me - and still is now! You opened my world to queer art and male makeup. I still listen to your albums now! I think they’re timeless songs that really capture that moment in time that’s so nostalgic to me! I’m so excited that you’re returning to music! 💘
354,4.3068377167045515,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Beauty,UC2GUcyD6KYjmU_ofQtPTSSA,yuS_Pvy66SM,https://www.youtube.com/watch?v=yuS_Pvy66SM,Makeup Brands running out of ideas? | Ranking New Makeup releases!,2026-03-01T20:30:00Z,9787,1,329,2,0,0,0,0,0,0,0,1,20,0.85,0.85,english_or_other_latin,0,top-ranked comment; historically skepticism-rich channel; higher engagement,Everything is cyclical & seems companies are stuck between clean girl & moody but can't commit. Many products are lackluster & the prices are ridiculous
355,4.306102325563873,Exploratory candidate for validation - not paper-safe by default,validate_and_adjudicate_before_future_freeze_inclusion,Outside selected freeze runs: human coding and adjudication required before any paper-facing use.,17,0,Tech,UCbfYPyITQ-7l4upoX8nvctg,vsK4Gb7Eys8,https://www.youtube.com/watch?v=vsK4Gb7Eys8,Physics Simulation Just Crossed A Line,2026-02-10T10:50:11Z,12554,2,52,3,0,0,0,0,0,0,1,1,20,0.35,0.35,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; historically skepticism-rich channel; higher engagement,Love the jelly werewolf models!
356,4.3054864182292985,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Tech,UCwAnu01qlnVg1Ai2AbtTMaA,iRTK-jsfleg,https://www.youtube.com/watch?v=iRTK-jsfleg,95% of People STILL Prompt ChatGPT-5 Wrong,2025-09-23T13:15:09Z,5048,2,103,13,0,0,0,0,0,1,1,0,26,0.038461538461538464,0.038461538461538464,english_or_other_latin,0,top-ranked comment; AI mention in comment; higher engagement,"Positive: you are spot on the tips you give. Negative: you go too fast, you don’t summarize at the end and one of my favorite prompts is if you only remember one thing of my video is this …. This helps me learn. Btw, I’m 72 and I’m still learning AI."
357,4.300000000000001,Exploratory candidate for validation - not paper-safe by default,validate_and_adjudicate_before_future_freeze_inclusion,Outside selected freeze runs: human coding and adjudication required before any paper-facing use.,17,0,Tech,UCV0qA-eDDICsRR9rPcnG7tw,YRddOEtlnEk,https://www.youtube.com/watch?v=YRddOEtlnEk,life of an AI startup founder/CEO,2025-09-23T23:04:28Z,12126,1,5254,12,0,0,0,0,0,0,1,0,0,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; higher engagement,This was totally worth the 2-year wait. Thank you Joma
358,4.300000000000001,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Tech,UCYO_jab_esuFRV4b17AJtAw,Dlsa9EBKDGI,https://www.youtube.com/watch?v=Dlsa9EBKDGI,Where my explanation of Grover’s algorithm failed,2025-05-04T11:45:24Z,3461,1,4802,39,0,0,0,0,0,0,1,0,20,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; higher engagement,"It's incredible to me that, within four days, you read comments, realized there was a problem, identified the problem, made a script to correct that problem, recorded the script, animated a 16-minute video, and published it. Even with a team, that is really impressive!"
359,4.300000000000001,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Tech,UCYO_jab_esuFRV4b17AJtAw,RQWpF2Gb-gU,https://www.youtube.com/watch?v=RQWpF2Gb-gU,But what is quantum computing?  (Grover's Algorithm),2025-04-30T12:32:19Z,3481,1,4412,36,0,0,0,0,0,0,1,0,20,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; higher engagement,only 3b1b can stop me from mindlessly watching shorts and convince me to watch a full half hour video from a small preview
360,4.300000000000001,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,11,1,Tech,UCYO_jab_esuFRV4b17AJtAw,iv-5mZ_9CPY,https://www.youtube.com/watch?v=iv-5mZ_9CPY,But how do AI images and videos actually work? | Guest video by Welch Labs,2025-07-25T12:14:11Z,3441,1,4035,31,0,0,0,0,0,0,1,0,20,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; higher engagement,Congratulations to Grant on the new baby! Taking paternity leave is so important. And commissioning a guest video of this incredible caliber is such a great way to keep the channel going. All the best to your family!
361,4.300000000000001,Exploratory candidate for validation - not paper-safe by default,validate_and_adjudicate_before_future_freeze_inclusion,Outside selected freeze runs: human coding and adjudication required before any paper-facing use.,17,0,Lifestyle,UCE4Gn00XZbpWvGUfIslT-tA,dsDcQmJHwQc,https://www.youtube.com/watch?v=dsDcQmJHwQc,The INSANE Truth About OpenAI,2025-08-22T11:34:59Z,13648,1,1800,66,0,0,0,0,0,0,1,0,20,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; higher engagement,When a guy tells you that we should not trust him believe him
362,4.300000000000001,Exploratory candidate for validation - not paper-safe by default,code_or_adjudicate_existing_video_then_refresh_freeze,Unresolved item from freeze-scoped run: human coding/adjudication required before freeze refresh.,18,1,Tech,UCSHZKyawb77ixDdsGog4iWA,Z-FRe5AKmCU,https://www.youtube.com/watch?v=Z-FRe5AKmCU,Paul Rosolie: Uncontacted Tribes in the Amazon Jungle | Lex Fridman Podcast #489,2026-01-13T20:06:59Z,14470,1,1607,75,0,0,0,0,0,0,1,0,0,0.0,0.0,english_or_other_latin,0,top-ranked comment; AI mention in video metadata; higher engagement,That footage of the uncontacted tribes is insane
